Record,Name,Trial,StimType,CellType,Spike,Spike_rate
1,18FB,65,SMF,SU_RS,6,256.496
1,18FB,65,SMF,SU_FS,2,223.072
1,18FB,65,SMF,SU_RS,14,93.46742857
1,18FB,65,SMF,MU,27,51.0162963
1,18FB,65,SMF,SU_FS,55,35.79636364
1,18FB,65,SMF,MU,29,62.67586207
1,18FB,65,SMF,MU,50,39.20704
1,18FB,65,SMF,SU_RS,17,79.34870588
1,18FB,66,SMF,MU,37,52.27848649
1,18FB,66,SMF,SU_RS,19,79.31115789
1,18FB,66,SMF,SU_FS,5,207.0208
1,18FB,66,SMF,SU_RS,22,81.85163636
1,18FB,66,SMF,MU,41,41.52585366
1,18FB,66,SMF,SU_FS,73,26.44427397
1,18FB,66,SMF,MU,38,49.86105263
1,18FB,66,SMF,MU,75,25.76938667
1,18FB,66,SMF,SU_RS,15,76.9536
1,18FB,67,FMS,MU,37,51.78118919
1,18FB,67,FMS,SU_RS,10,139.5552
1,18FB,67,FMS,SU_FS,2,204.944
1,18FB,67,FMS,SU_RS,24,75.49866667
1,18FB,67,FMS,MU,37,50.66810811
1,18FB,67,FMS,SU_FS,78,25.35507692
1,18FB,67,FMS,MU,27,64.18607407
1,18FB,67,FMS,MU,62,30.25032258
1,18FB,67,FMS,SU_RS,22,82.35345455
1,18FB,68,SMF,MU,28,63.17371429
1,18FB,68,SMF,SU_RS,12,92.496
1,18FB,68,SMF,SU_FS,3,204.8
1,18FB,68,SMF,SU_RS,19,94.83621053
1,18FB,68,SMF,MU,24,77.656
1,18FB,68,SMF,SU_FS,72,25.96577778
1,18FB,68,SMF,MU,23,72.36452174
1,18FB,68,SMF,MU,69,27.3484058
1,18FB,68,SMF,SU_RS,6,198.24
1,18FB,69,FMS,MU,56,34.57942857
1,18FB,69,FMS,SU_RS,17,89.90305882
1,18FB,69,FMS,SU_FS,8,219.46
1,18FB,69,FMS,SU_RS,26,74.752
1,18FB,69,FMS,MU,40,47.336
1,18FB,69,FMS,SU_FS,69,27.79130435
1,18FB,69,FMS,MU,33,55.24751515
1,18FB,69,FMS,MU,59,32.19850847
1,18FB,69,FMS,SU_RS,20,73.5392
1,18FB,70,SSS,MU,36,52.80888889
1,18FB,70,SSS,SU_RS,13,124.1427692
1,18FB,70,SSS,SU_FS,7,202.24
1,18FB,70,SSS,SU_RS,16,101.418
1,18FB,70,SSS,MU,24,60.168
1,18FB,70,SSS,SU_FS,72,26.48266667
1,18FB,70,SSS,MU,21,82.23542857
1,18FB,70,SSS,MU,66,29.57236364
1,18FB,70,SSS,SU_RS,19,76.56926316
1,18FB,71,SMF,MU,49,37.6117551
1,18FB,71,SMF,SU_RS,22,88.85527273
1,18FB,71,SMF,SU_FS,9,183.0577778
1,18FB,71,SMF,SU_RS,32,59.407
1,18FB,71,SMF,MU,49,35.42922449
1,18FB,71,SMF,SU_FS,94,21.10468085
1,18FB,71,SMF,MU,48,38.932
1,18FB,71,SMF,MU,84,23.13371429
1,18FB,71,SMF,SU_RS,29,56.74924138
1,18FB,72,SSS,MU,44,43.936
1,18FB,72,SSS,SU_RS,9,124.8177778
1,18FB,72,SSS,SU_FS,3,288.128
1,18FB,72,SSS,SU_RS,14,93.67542857
1,18FB,72,SSS,MU,29,61.31862069
1,18FB,72,SSS,SU_FS,71,27.4451831
1,18FB,72,SSS,MU,25,67.20384
1,18FB,72,SSS,MU,49,38.82383673
1,18FB,72,SSS,SU_RS,29,53.94537931
1,18FB,73,SMF,MU,43,42.09786047
1,18FB,73,SMF,SU_RS,11,145.1141818
1,18FB,73,SMF,SU_FS,3,365.8773333
1,18FB,73,SMF,SU_RS,14,87.35542857
1,18FB,73,SMF,MU,35,52.54582857
1,18FB,73,SMF,SU_FS,95,20.89397895
1,18FB,73,SMF,MU,30,56.5152
1,18FB,73,SMF,MU,72,26.82044444
1,18FB,73,SMF,SU_RS,29,56.53075862
1,18FB,74,SMF,MU,41,46.59668293
1,18FB,74,SMF,SU_RS,13,86.64615385
1,18FB,74,SMF,SU_FS,5,267.6416
1,18FB,74,SMF,SU_RS,20,87.6432
1,18FB,74,SMF,MU,33,56.15127273
1,18FB,74,SMF,SU_FS,72,26.52666667
1,18FB,74,SMF,MU,31,59.51277419
1,18FB,74,SMF,MU,73,25.78805479
1,18FB,74,SMF,SU_RS,24,75.55333333
1,18FB,75,SMF,MU,39,49.22748718
1,18FB,75,SMF,SU_RS,14,133.8491429
1,18FB,75,SMF,SU_FS,0,0
1,18FB,75,SMF,SU_RS,15,131.3728
1,18FB,75,SMF,MU,26,57.14830769
1,18FB,75,SMF,SU_FS,79,24.70359494
1,18FB,75,SMF,MU,25,52.25856
1,18FB,75,SMF,MU,62,29.30632258
1,18FB,75,SMF,SU_RS,19,38.22484211
1,18FB,76,FMS,MU,60,26.67253333
1,18FB,76,FMS,SU_RS,15,125.8304
1,18FB,76,FMS,SU_FS,6,118.72
1,18FB,76,FMS,SU_RS,18,86.58133333
1,18FB,76,FMS,MU,36,51.52177778
1,18FB,76,FMS,SU_FS,79,24.85994937
1,18FB,76,FMS,MU,18,105.6071111
1,18FB,76,FMS,MU,60,31.47946667
1,18FB,76,FMS,SU_RS,23,75.6173913
1,18FB,77,SSS,MU,65,27.83212308
1,18FB,77,SSS,SU_RS,13,127.1212308
1,18FB,77,SSS,SU_FS,12,110.952
1,18FB,77,SSS,SU_RS,30,65.68426667
1,18FB,77,SSS,MU,48,37.79733333
1,18FB,77,SSS,SU_FS,99,19.61567677
1,18FB,77,SSS,MU,42,47.21447619
1,18FB,77,SSS,MU,67,28.52871642
1,18FB,77,SSS,SU_RS,24,80.412
1,18FB,78,FFF,MU,51,37.27184314
1,18FB,78,FFF,SU_RS,15,128.1984
1,18FB,78,FFF,SU_FS,9,186.6417778
1,18FB,78,FFF,SU_RS,16,115.056
1,18FB,78,FFF,MU,44,43.87418182
1,18FB,78,FFF,SU_FS,90,21.79804444
1,18FB,78,FFF,MU,25,73.14688
1,18FB,78,FFF,MU,61,29.42688525
1,18FB,78,FFF,SU_RS,25,70.0032
1,18FB,79,SSS,MU,64,29.402
1,18FB,79,SSS,SU_RS,27,64.65185185
1,18FB,79,SSS,SU_FS,10,96.7008
1,18FB,79,SSS,SU_RS,22,81.08654545
1,18FB,79,SSS,MU,50,35.84704
1,18FB,79,SSS,SU_FS,82,23.46107317
1,18FB,79,SSS,MU,30,65.56586667
1,18FB,79,SSS,MU,62,32.16309677
1,18FB,79,SSS,SU_RS,30,48.67733333
1,18FB,80,SMF,MU,41,47.67921951
1,18FB,80,SMF,SU_RS,12,71.632
1,18FB,80,SMF,SU_FS,10,181.0304
1,18FB,80,SMF,SU_RS,21,75.97561905
1,18FB,80,SMF,MU,37,53.50745946
1,18FB,80,SMF,SU_FS,69,28.61449275
1,18FB,80,SMF,MU,34,55.82870588
1,18FB,80,SMF,MU,48,39.30466667
1,18FB,80,SMF,SU_RS,17,105.7336471
1,18FB,81,FFF,MU,50,39.37152
1,18FB,81,FFF,SU_RS,12,150.7093333
1,18FB,81,FFF,SU_FS,24,79.664
1,18FB,81,FFF,SU_RS,33,59.4230303
1,18FB,81,FFF,MU,55,35.51883636
1,18FB,81,FFF,SU_FS,73,26.83660274
1,18FB,81,FFF,MU,33,59.008
1,18FB,81,FFF,MU,79,25.17022785
1,18FB,81,FFF,SU_RS,41,47.98985366
1,18FB,82,SSS,MU,56,35.50971429
1,18FB,82,SSS,SU_RS,30,65.488
1,18FB,82,SSS,SU_FS,11,155.8865455
1,18FB,82,SSS,SU_RS,30,59.1296
1,18FB,82,SSS,MU,62,32.11664516
1,18FB,82,SSS,SU_FS,106,18.17660377
1,18FB,82,SSS,MU,42,46.0807619
1,18FB,82,SSS,MU,65,29.08996923
1,18FB,82,SSS,SU_RS,21,88.23466667
1,18FB,83,FMS,MU,41,47.9235122
1,18FB,83,FMS,SU_RS,18,76.58311111
1,18FB,83,FMS,SU_FS,4,333.336
1,18FB,83,FMS,SU_RS,25,70.30144
1,18FB,83,FMS,MU,37,48.24908108
1,18FB,83,FMS,SU_FS,86,22.62362791
1,18FB,83,FMS,MU,28,68.92342857
1,18FB,83,FMS,MU,51,36.77992157
1,18FB,83,FMS,SU_RS,17,93.18964706
1,18FB,84,SSS,MU,41,44.18731707
1,18FB,84,SSS,SU_RS,17,103.9642353
1,18FB,84,SSS,SU_FS,8,214.268
1,18FB,84,SSS,SU_RS,23,72.87930435
1,18FB,84,SSS,MU,46,37.46782609
1,18FB,84,SSS,SU_FS,68,28.02870588
1,18FB,84,SSS,MU,44,40.34545455
1,18FB,84,SSS,MU,74,25.15416216
1,18FB,84,SSS,SU_RS,31,56.66993548
1,18FB,85,SMF,MU,34,56.69929412
1,18FB,85,SMF,SU_RS,9,140.9351111
1,18FB,85,SMF,SU_FS,6,238.32
1,18FB,85,SMF,SU_RS,29,61.21710345
1,18FB,85,SMF,MU,37,49.43481081
1,18FB,85,SMF,SU_FS,73,27.33106849
1,18FB,85,SMF,MU,28,69.20914286
1,18FB,85,SMF,MU,47,40.73191489
1,18FB,85,SMF,SU_RS,21,81.62895238
1,18FB,86,FMS,MU,34,49.488
1,18FB,86,FMS,SU_RS,9,149.7813333
1,18FB,86,FMS,SU_FS,11,147.3221818
1,18FB,86,FMS,SU_RS,15,132.1472
1,18FB,86,FMS,MU,38,44.27789474
1,18FB,86,FMS,SU_FS,94,20.99540426
1,18FB,86,FMS,MU,31,61.57006452
1,18FB,86,FMS,MU,59,33.17911864
1,18FB,86,FMS,SU_RS,10,173.2704
1,18FB,87,FFF,MU,44,43.70181818
1,18FB,87,FFF,SU_RS,14,107.9382857
1,18FB,87,FFF,SU_FS,5,220.2752
1,18FB,87,FFF,SU_RS,16,96.188
1,18FB,87,FFF,MU,34,53.69882353
1,18FB,87,FFF,SU_FS,70,27.712
1,18FB,87,FFF,MU,30,54.70506667
1,18FB,87,FFF,MU,55,35.29890909
1,18FB,87,FFF,SU_RS,22,70.41309091
1,18FB,88,FMS,MU,52,36.85169231
1,18FB,88,FMS,SU_RS,18,102.0035556
1,18FB,88,FMS,SU_FS,16,115.102
1,18FB,88,FMS,SU_RS,25,75.65568
1,18FB,88,FMS,MU,46,39.59791304
1,18FB,88,FMS,SU_FS,86,22.6824186
1,18FB,88,FMS,MU,36,49.44977778
1,18FB,88,FMS,MU,59,32.54237288
1,18FB,88,FMS,SU_RS,25,70.87232
1,18FB,89,SSS,MU,33,56.70981818
1,18FB,89,SSS,SU_RS,11,98.69090909
1,18FB,89,SSS,SU_FS,7,189.5862857
1,18FB,89,SSS,SU_RS,26,66.17969231
1,18FB,89,SSS,MU,40,49.412
1,18FB,89,SSS,SU_FS,52,34.63323077
1,18FB,89,SSS,MU,17,112.4498824
1,18FB,89,SSS,MU,62,31.4116129
1,18FB,89,SSS,SU_RS,23,70.80626087
1,18FB,90,FFF,MU,41,46.10263415
1,18FB,90,FFF,SU_RS,9,189.7173333
1,18FB,90,FFF,SU_FS,9,216.4373333
1,18FB,90,FFF,SU_RS,7,143.6525714
1,18FB,90,FFF,MU,33,58.81018182
1,18FB,90,FFF,SU_FS,78,25.38092308
1,18FB,90,FFF,MU,32,59.879
1,18FB,90,FFF,MU,66,28.98763636
1,18FB,90,FFF,SU_RS,15,97.568
1,18FB,91,FFF,MU,54,31.47318519
1,18FB,91,FFF,SU_RS,8,96.884
1,18FB,91,FFF,SU_FS,6,265.872
1,18FB,91,FFF,SU_RS,12,111.0293333
1,18FB,91,FFF,MU,29,48.72937931
1,18FB,91,FFF,SU_FS,79,24.83281013
1,18FB,91,FFF,MU,34,54.20894118
1,18FB,91,FFF,MU,72,26.58755556
1,18FB,91,FFF,SU_RS,17,89.888
1,18FB,92,SSS,MU,35,53.44914286
1,18FB,92,SSS,SU_RS,10,142.0608
1,18FB,92,SSS,SU_FS,8,188.668
1,18FB,92,SSS,SU_RS,17,96.34070588
1,18FB,92,SSS,MU,32,54.74
1,18FB,92,SSS,SU_FS,63,30.64685714
1,18FB,92,SSS,MU,39,50.38687179
1,18FB,92,SSS,MU,49,37.07102041
1,18FB,92,SSS,SU_RS,31,60.02683871
1,18FB,93,FMS,MU,45,42.82097778
1,18FB,93,FMS,SU_RS,14,124.0251429
1,18FB,93,FMS,SU_FS,10,129.104
1,18FB,93,FMS,SU_RS,17,107.4409412
1,18FB,93,FMS,MU,42,44.39238095
1,18FB,93,FMS,SU_FS,59,33.19755932
1,18FB,93,FMS,MU,29,58.61517241
1,18FB,93,FMS,MU,49,36.73404082
1,18FB,93,FMS,SU_RS,20,52.0624
1,18FB,94,SMF,MU,38,51.40294737
1,18FB,94,SMF,SU_RS,15,117.1818667
1,18FB,94,SMF,SU_FS,8,235.868
1,18FB,94,SMF,SU_RS,10,158.5824
1,18FB,94,SMF,MU,35,49.4784
1,18FB,94,SMF,SU_FS,71,27.14546479
1,18FB,94,SMF,MU,31,55.3083871
1,18FB,94,SMF,MU,70,27.3824
1,18FB,94,SMF,SU_RS,18,81.86666667
1,18FB,95,SSS,MU,34,55.34305882
1,18FB,95,SSS,SU_RS,13,137.4104615
1,18FB,95,SSS,SU_FS,6,215.9253333
1,18FB,95,SSS,SU_RS,28,60.928
1,18FB,95,SSS,MU,31,50.82529032
1,18FB,95,SSS,SU_FS,55,33.72043636
1,18FB,95,SSS,MU,26,64.27938462
1,18FB,95,SSS,MU,46,40.49252174
1,18FB,95,SSS,SU_RS,16,110.716
1,18FB,96,SSS,MU,37,51.86075676
1,18FB,96,SSS,SU_RS,22,78.89890909
1,18FB,96,SSS,SU_FS,10,159.4304
1,18FB,96,SSS,SU_RS,16,98.306
1,18FB,96,SSS,MU,39,47.62912821
1,18FB,96,SSS,SU_FS,83,23.21233735
1,18FB,96,SSS,MU,34,51.89364706
1,18FB,96,SSS,MU,70,27.23382857
1,18FB,96,SSS,SU_RS,27,71.77955556
1,18FB,97,FMS,MU,38,50.28968421
1,18FB,97,FMS,SU_RS,11,153.5825455
1,18FB,97,FMS,SU_FS,8,151.884
1,18FB,97,FMS,SU_RS,17,87.76470588
1,18FB,97,FMS,MU,34,53.35623529
1,18FB,97,FMS,SU_FS,71,27.30005634
1,18FB,97,FMS,MU,26,65.27138462
1,18FB,97,FMS,MU,50,37.79392
1,18FB,97,FMS,SU_RS,17,113.2950588
1,18FB,98,SSS,MU,37,51.84172973
1,18FB,98,SSS,SU_RS,7,260.6857143
1,18FB,98,SSS,SU_FS,3,358.7306667
1,18FB,98,SSS,SU_RS,18,104.544
1,18FB,98,SSS,MU,29,63.328
1,18FB,98,SSS,SU_FS,59,33.22305085
1,18FB,98,SSS,MU,34,51.06729412
1,18FB,98,SSS,MU,42,43.1192381
1,18FB,98,SSS,SU_RS,15,116.2602667
1,18FB,99,FMS,MU,38,45.68842105
1,18FB,99,FMS,SU_RS,5,186.688
1,18FB,99,FMS,SU_FS,12,154.584
1,18FB,99,FMS,SU_RS,17,96.41223529
1,18FB,99,FMS,MU,41,32.58458537
1,18FB,99,FMS,SU_FS,56,34.03428571
1,18FB,99,FMS,MU,30,57.9328
1,18FB,99,FMS,MU,51,37.41929412
1,18FB,99,FMS,SU_RS,24,71.51733333
1,18FB,100,SMF,MU,38,51.52673684
1,18FB,100,SMF,SU_RS,11,147.4269091
1,18FB,100,SMF,SU_FS,5,299.7248
1,18FB,100,SMF,SU_RS,15,111.0784
1,18FB,100,SMF,MU,43,44.9384186
1,18FB,100,SMF,SU_FS,62,27.85806452
1,18FB,100,SMF,MU,33,58.41163636
1,18FB,100,SMF,MU,53,36.5965283
1,18FB,100,SMF,SU_RS,18,91.008
1,18FB,101,SMF,MU,52,36.28184615
1,18FB,101,SMF,SU_RS,10,158.4512
1,18FB,101,SMF,SU_FS,7,269.6594286
1,18FB,101,SMF,SU_RS,13,107.8129231
1,18FB,101,SMF,MU,34,57.76
1,18FB,101,SMF,SU_FS,83,23.38737349
1,18FB,101,SMF,MU,21,92.7512381
1,18FB,101,SMF,MU,39,50.47138462
1,18FB,101,SMF,SU_RS,18,88.76088889
1,18FB,102,SSS,MU,44,42.85745455
1,18FB,102,SSS,SU_RS,14,124.5782857
1,18FB,102,SSS,SU_FS,5,344.7296
1,18FB,102,SSS,SU_RS,13,138.2178462
1,18FB,102,SSS,MU,21,69.01180952
1,18FB,102,SSS,SU_FS,69,28.15953623
1,18FB,102,SSS,MU,20,73.8976
1,18FB,102,SSS,MU,51,33.33019608
1,18FB,102,SSS,SU_RS,22,82.79563636
1,18FB,103,SSS,MU,36,50.55111111
1,18FB,103,SSS,SU_RS,7,168.0822857
1,18FB,103,SSS,SU_FS,4,166.552
1,18FB,103,SSS,SU_RS,10,135.8368
1,18FB,103,SSS,MU,29,61.87917241
1,18FB,103,SSS,SU_FS,71,28.02974648
1,18FB,103,SSS,MU,25,75.98976
1,18FB,103,SSS,MU,44,39.09672727
1,18FB,103,SSS,SU_RS,17,92.12235294
1,18FB,104,SMF,MU,39,48.97394872
1,18FB,104,SMF,SU_RS,12,125.088
1,18FB,104,SMF,SU_FS,8,193.472
1,18FB,104,SMF,SU_RS,11,152.7301818
1,18FB,104,SMF,MU,30,54.4064
1,18FB,104,SMF,SU_FS,70,28.54491429
1,18FB,104,SMF,MU,31,61.47716129
1,18FB,104,SMF,MU,39,36.84430769
1,18FB,104,SMF,SU_RS,17,75.30917647
1,18FB,105,FMS,MU,46,41.64591304
1,18FB,105,FMS,SU_RS,13,99.52492308
1,18FB,105,FMS,SU_FS,6,129.6266667
1,18FB,105,FMS,SU_RS,41,40.74926829
1,18FB,105,FMS,MU,43,43.14418605
1,18FB,105,FMS,SU_FS,60,32.40266667
1,18FB,105,FMS,MU,34,52.47529412
1,18FB,105,FMS,MU,61,31.41980328
1,18FB,105,FMS,SU_RS,15,118.8906667
1,18FB,106,FFF,MU,43,40.59386047
1,18FB,106,FFF,SU_RS,10,138.9024
1,18FB,106,FFF,SU_FS,15,100.8618667
1,18FB,106,FFF,SU_RS,29,63.648
1,18FB,106,FFF,MU,36,41.54666667
1,18FB,106,FFF,SU_FS,71,26.9971831
1,18FB,106,FFF,MU,38,49.09389474
1,18FB,106,FFF,MU,46,42.86469565
1,18FB,106,FFF,SU_RS,23,70.09113043
1,18FB,107,SSS,MU,53,33.99124528
1,18FB,107,SSS,SU_RS,15,117.1093333
1,18FB,107,SSS,SU_FS,8,235.952
1,18FB,107,SSS,SU_RS,44,44.81454545
1,18FB,107,SSS,MU,42,45.28838095
1,18FB,107,SSS,SU_FS,87,22.25728736
1,18FB,107,SSS,MU,41,45.61170732
1,18FB,107,SSS,MU,49,37.86710204
1,18FB,107,SSS,SU_RS,14,101.008
1,18FB,108,SSS,MU,34,55.93223529
1,18FB,108,SSS,SU_RS,12,120.776
1,18FB,108,SSS,SU_FS,4,419.112
1,18FB,108,SSS,SU_RS,19,99.44926316
1,18FB,108,SSS,MU,27,65.45303704
1,18FB,108,SSS,SU_FS,68,28.53270588
1,18FB,108,SSS,MU,43,41.92148837
1,18FB,108,SSS,MU,44,43.17527273
1,18FB,108,SSS,SU_RS,22,54.61818182
1,18FB,109,FFF,MU,41,46.19941463
1,18FB,109,FFF,SU_RS,20,91.0816
1,18FB,109,FFF,SU_FS,6,103.6853333
1,18FB,109,FFF,SU_RS,38,46.87578947
1,18FB,109,FFF,MU,54,35.46903704
1,18FB,109,FFF,SU_FS,87,21.50731034
1,18FB,109,FFF,MU,35,54.03977143
1,18FB,109,FFF,MU,57,34.86540351
1,18FB,109,FFF,SU_RS,30,51.29706667
1,18FB,110,FMS,MU,48,39.974
1,18FB,110,FMS,SU_RS,15,110.8928
1,18FB,110,FMS,SU_FS,6,305.824
1,18FB,110,FMS,SU_RS,50,36.52736
1,18FB,110,FMS,MU,48,39.51266667
1,18FB,110,FMS,SU_FS,79,24.87655696
1,18FB,110,FMS,MU,29,64.14786207
1,18FB,110,FMS,MU,60,29.92693333
1,18FB,110,FMS,SU_RS,20,83.5552
1,18FB,111,FFF,MU,49,34.57371429
1,18FB,111,FFF,SU_RS,9,118.624
1,18FB,111,FFF,SU_FS,9,168.5546667
1,18FB,111,FFF,SU_RS,26,69.07938462
1,18FB,111,FFF,MU,33,52.90084848
1,18FB,111,FFF,SU_FS,72,27.196
1,18FB,111,FFF,MU,22,80.37381818
1,18FB,111,FFF,MU,42,39.32038095
1,18FB,111,FFF,SU_RS,20,84.2176
1,18FB,112,FMS,MU,46,34.19547826
1,18FB,112,FMS,SU_RS,20,82.512
1,18FB,112,FMS,SU_FS,11,135.9418182
1,18FB,112,FMS,SU_RS,28,64.53828571
1,18FB,112,FMS,MU,49,37.36816327
1,18FB,112,FMS,SU_FS,67,28.09122388
1,18FB,112,FMS,MU,36,53.17511111
1,18FB,112,FMS,MU,43,44.50009302
1,18FB,112,FMS,SU_RS,21,86.176
1,18FB,113,SSS,MU,51,37.22164706
1,18FB,113,SSS,SU_RS,19,79.39031579
1,18FB,113,SSS,SU_FS,7,178.944
1,18FB,113,SSS,SU_RS,35,56.26697143
1,18FB,113,SSS,MU,51,38.2387451
1,18FB,113,SSS,SU_FS,68,27.51952941
1,18FB,113,SSS,MU,27,60.91614815
1,18FB,113,SSS,MU,63,31.16190476
1,18FB,113,SSS,SU_RS,29,63.25186207
1,18FB,114,FMS,MU,54,36.0397037
1,18FB,114,FMS,SU_RS,13,143.296
1,18FB,114,FMS,SU_FS,12,131.4426667
1,18FB,114,FMS,SU_RS,35,40.27428571
1,18FB,114,FMS,MU,44,42.47854545
1,18FB,114,FMS,SU_FS,89,21.95379775
1,18FB,114,FMS,MU,29,63.00910345
1,18FB,114,FMS,MU,48,40.37333333
1,18FB,114,FMS,SU_RS,33,56.9289697
1,18FB,115,FFF,MU,39,48.95261538
1,18FB,115,FFF,SU_RS,9,146.3786667
1,18FB,115,FFF,SU_FS,8,167.62
1,18FB,115,FFF,SU_RS,22,77.18254545
1,18FB,115,FFF,MU,32,52.263
1,18FB,115,FFF,SU_FS,56,35.05828571
1,18FB,115,FFF,MU,38,52.07494737
1,18FB,115,FFF,MU,51,37.25803922
1,18FB,115,FFF,SU_RS,22,82.11345455
1,18FB,116,SMF,MU,34,50.29176471
1,18FB,116,SMF,SU_RS,16,71.81
1,18FB,116,SMF,SU_FS,4,120.744
1,18FB,116,SMF,SU_RS,30,64.7712
1,18FB,116,SMF,MU,40,41.976
1,18FB,116,SMF,SU_FS,85,22.81261176
1,18FB,116,SMF,MU,41,48.32156098
1,18FB,116,SMF,MU,57,34.43705263
1,18FB,116,SMF,SU_RS,17,83.05694118
1,18FB,117,FMS,MU,30,52.41386667
1,18FB,117,FMS,SU_RS,8,198.272
1,18FB,117,FMS,SU_FS,7,155.1817143
1,18FB,117,FMS,SU_RS,17,108.4272941
1,18FB,117,FMS,MU,34,50.34258824
1,18FB,117,FMS,SU_FS,85,23.33590588
1,18FB,117,FMS,MU,31,61.46270968
1,18FB,117,FMS,MU,54,35.08622222
1,18FB,117,FMS,SU_RS,22,74.45672727
1,18FB,118,FFF,MU,44,42.38109091
1,18FB,118,FFF,SU_RS,12,141.1866667
1,18FB,118,FFF,SU_FS,5,358.8096
1,18FB,118,FFF,SU_RS,15,116.5141333
1,18FB,118,FFF,MU,29,60.48551724
1,18FB,118,FFF,SU_FS,85,21.83265882
1,18FB,118,FFF,MU,39,49.78871795
1,18FB,118,FFF,MU,52,36.58338462
1,18FB,118,FFF,SU_RS,19,97.952
1,18FB,119,SMF,MU,44,44.33018182
1,18FB,119,SMF,SU_RS,6,317.4293333
1,18FB,119,SMF,SU_FS,6,155.296
1,18FB,119,SMF,SU_RS,15,128.8789333
1,18FB,119,SMF,MU,28,65.96571429
1,18FB,119,SMF,SU_FS,68,28.68564706
1,18FB,119,SMF,MU,29,61.83834483
1,18FB,119,SMF,MU,51,34.7507451
1,18FB,119,SMF,SU_RS,12,98.21866667
1,18FB,120,FMS,MU,43,43.20446512
1,18FB,120,FMS,SU_RS,14,102.5462857
1,18FB,120,FMS,SU_FS,7,189.8285714
1,18FB,120,FMS,SU_RS,15,124.6933333
1,18FB,120,FMS,MU,44,42.29309091
1,18FB,120,FMS,SU_FS,92,21.08034783
1,18FB,120,FMS,MU,26,58.80738462
1,18FB,120,FMS,MU,52,38.18092308
1,18FB,120,FMS,SU_RS,16,85.63
1,18FB,121,SSS,MU,46,41.47965217
1,18FB,121,SSS,SU_RS,7,258.5462857
1,18FB,121,SSS,SU_FS,6,140.1226667
1,18FB,121,SSS,SU_RS,26,74.08615385
1,18FB,121,SSS,MU,29,60.9257931
1,18FB,121,SSS,SU_FS,93,20.99956989
1,18FB,121,SSS,MU,30,57.04213333
1,18FB,121,SSS,MU,43,43.34362791
1,18FB,121,SSS,SU_RS,26,69.57169231
1,18FB,122,FMS,MU,36,54.36977778
1,18FB,122,FMS,SU_RS,10,185.9584
1,18FB,122,FMS,SU_FS,3,225.9093333
1,18FB,122,FMS,SU_RS,27,70.32296296
1,18FB,122,FMS,MU,38,47.09557895
1,18FB,122,FMS,SU_FS,95,20.89566316
1,18FB,122,FMS,MU,30,61.93066667
1,18FB,122,FMS,MU,40,45.4728
1,18FB,122,FMS,SU_RS,14,120.7085714
1,18FB,123,SSS,MU,34,55.00705882
1,18FB,123,SSS,SU_RS,11,148.5527273
1,18FB,123,SSS,SU_FS,3,426.4426667
1,18FB,123,SSS,SU_RS,10,182.6304
1,18FB,123,SSS,MU,36,54.09866667
1,18FB,123,SSS,SU_FS,69,28.60336232
1,18FB,123,SSS,MU,33,57.48654545
1,18FB,123,SSS,MU,52,36.15384615
1,18FB,123,SSS,SU_RS,15,89.952
1,18FB,124,FMS,MU,36,43.68
1,18FB,124,FMS,SU_RS,11,133.7774545
1,18FB,124,FMS,SU_FS,4,429.712
1,18FB,124,FMS,SU_RS,27,71.86133333
1,18FB,124,FMS,MU,32,56.187
1,18FB,124,FMS,SU_FS,66,29.09963636
1,18FB,124,FMS,MU,25,69.95072
1,18FB,124,FMS,MU,43,42.66195349
1,18FB,124,FMS,SU_RS,26,45.81169231
1,18FB,125,SSS,MU,39,49.79364103
1,18FB,125,SSS,SU_RS,9,169.6533333
1,18FB,125,SSS,SU_FS,4,355.408
1,18FB,125,SSS,SU_RS,15,115.1509333
1,18FB,125,SSS,MU,26,66.13538462
1,18FB,125,SSS,SU_FS,74,26.1292973
1,18FB,125,SSS,MU,32,61.133
1,18FB,125,SSS,MU,51,35.69380392
1,18FB,125,SSS,SU_RS,17,96.928
1,18FB,126,SSS,MU,47,41.57004255
1,18FB,126,SSS,SU_RS,16,72.35
1,18FB,126,SSS,SU_FS,4,242.984
1,18FB,126,SSS,SU_RS,20,96.2928
1,18FB,126,SSS,MU,41,38.85580488
1,18FB,126,SSS,SU_FS,48,39.01866667
1,18FB,126,SSS,MU,30,63.41013333
1,18FB,126,SSS,MU,54,34.944
1,18FB,126,SSS,SU_RS,16,86.298
1,18FB,127,FMS,MU,60,30.81546667
1,18FB,127,FMS,SU_RS,8,193.096
1,18FB,127,FMS,SU_FS,1,0
1,18FB,127,FMS,SU_RS,23,83.64243478
1,18FB,127,FMS,MU,47,41.8866383
1,18FB,127,FMS,SU_FS,82,24.06165854
1,18FB,127,FMS,MU,26,63.21476923
1,18FB,127,FMS,MU,48,38.7
1,18FB,127,FMS,SU_RS,21,63.08571429
1,18FB,128,FMS,MU,61,30.9602623
1,18FB,128,FMS,SU_RS,15,118.6538667
1,18FB,128,FMS,SU_FS,11,160.5410909
1,18FB,128,FMS,SU_RS,27,73.48622222
1,18FB,128,FMS,MU,52,36.39384615
1,18FB,128,FMS,SU_FS,58,32.87172414
1,18FB,128,FMS,MU,38,50.63494737
1,18FB,128,FMS,MU,56,33.36
1,18FB,128,FMS,SU_RS,23,49.88243478
1,18FB,129,SSS,MU,60,27.5776
